TweetPage	Compound Score	Negative Score	Neutral Score	Postive Score	Time	Tweets
@CBSNews	[-0.6705, 0.0, -0.4404, 0.0, -0.5423, -0.2732, -0.2263, 0.0, -0.4019, -0.8402, 0.0, -0.8402, -0.6486, -0.6486, -0.1027, -0.4404, 0.0, -0.3182, 0.0, 0.5859, 0.0, -0.5106, 0.0, -0.4939, -0.5859, -0.8271, 0.0, 0.0, -0.7783, -0.25, 0.6124, -0.872, 0.0, 0.0, 0.0, 0.0, 0.4939, -0.5994, 0.34, -0.5574, 0.0, 0.0, -0.5859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4215, 0.4588, -0.4939, 0.0, -0.5859, 0.4767, 0.0, -0.25, 0.6486, 0.0, 0.0, -0.6124, 0.0, 0.0, -0.4767, -0.5859, 0.0, -0.8591, 0.0, -0.7003, -0.4404, -0.3818, 0.2244, 0.0, 0.2732, -0.34, 0.0, -0.4019, -0.5859, 0.0, 0.0, 0.0, -0.6124, -0.2263, -0.3182, 0.0, -0.8402, -0.7003, 0.0, 0.0, -0.296, 0.0, -0.4404, 0.0, -0.34, -0.4019, 0.2732, -0.5859, 0.0, 0.0, -0.6124]	[0.273, 0.0, 0.244, 0.0, 0.243, 0.139, 0.18, 0.0, 0.197, 0.391, 0.0, 0.5, 0.235, 0.281, 0.113, 0.229, 0.0, 0.187, 0.0, 0.0, 0.0, 0.202, 0.0, 0.211, 0.27, 0.461, 0.0, 0.0, 0.328, 0.105, 0.135, 0.319, 0.0, 0.0, 0.0, 0.0, 0.0, 0.178, 0.067, 0.175, 0.0, 0.0, 0.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.211, 0.0, 0.211, 0.0, 0.0, 0.143, 0.0, 0.0, 0.0, 0.263, 0.0, 0.0, 0.147, 0.27, 0.0, 0.463, 0.0, 0.293, 0.244, 0.167, 0.08, 0.0, 0.0, 0.167, 0.0, 0.197, 0.322, 0.0, 0.0, 0.0, 0.263, 0.18, 0.15, 0.0, 0.391, 0.293, 0.0, 0.0, 0.128, 0.0, 0.244, 0.0, 0.167, 0.197, 0.0, 0.322, 0.0, 0.0, 0.263]	[0.727, 1.0, 0.756, 1.0, 0.757, 0.861, 0.688, 1.0, 0.803, 0.609, 1.0, 0.5, 0.765, 0.719, 0.887, 0.634, 1.0, 0.813, 1.0, 0.703, 1.0, 0.798, 1.0, 0.789, 0.73, 0.539, 1.0, 1.0, 0.672, 0.895, 0.521, 0.681, 1.0, 1.0, 1.0, 1.0, 0.849, 0.822, 0.804, 0.825, 1.0, 1.0, 0.73, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.872, 0.812, 0.789, 1.0, 0.789, 0.806, 1.0, 0.857, 0.823, 1.0, 1.0, 0.737, 1.0, 1.0, 0.853, 0.73, 1.0, 0.537, 1.0, 0.707, 0.756, 0.833, 0.796, 1.0, 0.826, 0.833, 1.0, 0.803, 0.678, 1.0, 1.0, 1.0, 0.737, 0.688, 0.85, 1.0, 0.609, 0.707, 1.0, 1.0, 0.872, 1.0, 0.756, 1.0, 0.833, 0.803, 0.826, 0.678, 1.0, 1.0, 0.737]	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.137, 0.0, 0.0, 0.0, 0.297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.151, 0.0, 0.129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.128, 0.188, 0.0, 0.0, 0.0, 0.194, 0.0, 0.0, 0.177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.124, 0.0, 0.174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.174, 0.0, 0.0, 0.0, 0.0]	['Sun Jul 15 03:48:03 +0000 2018', 'Sun Jul 15 03:46:05 +0000 2018', 'Sun Jul 15 03:33:04 +0000 2018', 'Sun Jul 15 03:18:03 +0000 2018', 'Sun Jul 15 03:16:06 +0000 2018', 'Sun Jul 15 03:03:04 +0000 2018', 'Sun Jul 15 02:48:03 +0000 2018', 'Sun Jul 15 02:33:03 +0000 2018', 'Sun Jul 15 02:18:03 +0000 2018', 'Sun Jul 15 02:03:04 +0000 2018', 'Sun Jul 15 01:48:04 +0000 2018', 'Sun Jul 15 01:40:07 +0000 2018', 'Sun Jul 15 01:33:03 +0000 2018', 'Sun Jul 15 01:18:03 +0000 2018', 'Sun Jul 15 01:03:03 +0000 2018', 'Sun Jul 15 00:48:03 +0000 2018', 'Sun Jul 15 00:33:03 +0000 2018', 'Sun Jul 15 00:26:04 +0000 2018', 'Sun Jul 15 00:18:05 +0000 2018', 'Sun Jul 15 00:03:04 +0000 2018', 'Sat Jul 14 23:54:05 +0000 2018', 'Sat Jul 14 23:48:04 +0000 2018', 'Sat Jul 14 23:46:05 +0000 2018', 'Sat Jul 14 23:33:03 +0000 2018', 'Sat Jul 14 23:18:03 +0000 2018', 'Sat Jul 14 23:03:04 +0000 2018', 'Sat Jul 14 23:00:19 +0000 2018', 'Sat Jul 14 22:40:01 +0000 2018', 'Sat Jul 14 22:20:14 +0000 2018', 'Sat Jul 14 21:59:55 +0000 2018', 'Sat Jul 14 21:39:38 +0000 2018', 'Sat Jul 14 21:19:37 +0000 2018', 'Sat Jul 14 20:40:10 +0000 2018', 'Sat Jul 14 20:38:09 +0000 2018', 'Sat Jul 14 20:36:45 +0000 2018', 'Sat Jul 14 20:31:39 +0000 2018', 'Sat Jul 14 20:20:48 +0000 2018', 'Sat Jul 14 19:59:37 +0000 2018', 'Sat Jul 14 19:40:15 +0000 2018', 'Sat Jul 14 19:19:32 +0000 2018', 'Sat Jul 14 18:59:53 +0000 2018', 'Sat Jul 14 18:39:33 +0000 2018', 'Sat Jul 14 18:19:43 +0000 2018', 'Sat Jul 14 18:00:27 +0000 2018', 'Sat Jul 14 17:40:01 +0000 2018', 'Sat Jul 14 17:19:54 +0000 2018', 'Sat Jul 14 17:00:01 +0000 2018', 'Sat Jul 14 16:40:17 +0000 2018', 'Sat Jul 14 16:22:06 +0000 2018', 'Sat Jul 14 16:20:24 +0000 2018', 'Sat Jul 14 15:59:49 +0000 2018', 'Sat Jul 14 15:39:38 +0000 2018', 'Sat Jul 14 15:00:46 +0000 2018', 'Sat Jul 14 14:40:06 +0000 2018', 'Sat Jul 14 14:19:49 +0000 2018', 'Sat Jul 14 14:00:03 +0000 2018', 'Sat Jul 14 13:45:39 +0000 2018', 'Sat Jul 14 13:39:55 +0000 2018', 'Sat Jul 14 13:20:12 +0000 2018', 'Sat Jul 14 13:03:04 +0000 2018', 'Sat Jul 14 12:48:03 +0000 2018', 'Sat Jul 14 12:33:04 +0000 2018', 'Sat Jul 14 12:30:15 +0000 2018', 'Sat Jul 14 12:18:05 +0000 2018', 'Sat Jul 14 12:15:10 +0000 2018', 'Sat Jul 14 12:03:04 +0000 2018', 'Sat Jul 14 11:48:04 +0000 2018', 'Sat Jul 14 11:46:05 +0000 2018', 'Sat Jul 14 11:33:04 +0000 2018', 'Sat Jul 14 11:18:03 +0000 2018', 'Sat Jul 14 11:03:04 +0000 2018', 'Sat Jul 14 10:54:00 +0000 2018', 'Sat Jul 14 10:48:03 +0000 2018', 'Sat Jul 14 10:33:04 +0000 2018', 'Sat Jul 14 10:18:03 +0000 2018', 'Sat Jul 14 10:03:04 +0000 2018', 'Sat Jul 14 09:48:03 +0000 2018', 'Sat Jul 14 09:33:03 +0000 2018', 'Sat Jul 14 09:18:04 +0000 2018', 'Sat Jul 14 09:03:03 +0000 2018', 'Sat Jul 14 08:48:04 +0000 2018', 'Sat Jul 14 08:33:04 +0000 2018', 'Sat Jul 14 08:18:04 +0000 2018', 'Sat Jul 14 08:03:03 +0000 2018', 'Sat Jul 14 07:48:02 +0000 2018', 'Sat Jul 14 07:33:03 +0000 2018', 'Sat Jul 14 07:18:04 +0000 2018', 'Sat Jul 14 07:03:04 +0000 2018', 'Sat Jul 14 06:48:03 +0000 2018', 'Sat Jul 14 06:33:04 +0000 2018', 'Sat Jul 14 06:18:04 +0000 2018', 'Sat Jul 14 06:03:03 +0000 2018', 'Sat Jul 14 05:48:03 +0000 2018', 'Sat Jul 14 05:33:03 +0000 2018', 'Sat Jul 14 05:18:03 +0000 2018', 'Sat Jul 14 05:03:04 +0000 2018', 'Sat Jul 14 04:48:03 +0000 2018', 'Sat Jul 14 04:33:03 +0000 2018', 'Sat Jul 14 04:18:04 +0000 2018', 'Sat Jul 14 04:03:04 +0000 2018']	"['Police, neighbors shed light on Delaware family killed in apparent murder-suicide https://t.co/teUkHBUC4U https://t.co/eXdbaYHqcz', 'Western allies plan White Helmets evacuation from Syria https://t.co/VwRtMIGjn1 https://t.co/MdVBHmAZU3', 'Inside the global race to develop hypersonic weapons https://t.co/qwvJFavKxW https://t.co/dVtQFdKG7I', 'Meghan Markle, Kate Middleton watch Serena Williams compete in Wimbledon final https://t.co/PklJcvpKay https://t.co/OmSkqs82kT', 'Ryanair flight loses cabin pressure, sending more than 30 to hospital, German police say https://t.co/u2cK9xS45O https://t.co/mtAAgmRdrj', 'Johnson &amp; Johnson still battling thousands of cases involving its talcum powder https://t.co/XCFEWMWwA4 https://t.co/2L9CJ9ieCO', ""Father of youngest Thai cave survivor describes how boys became trapped, coach's response https://t.co/h3NRZLpnPD https://t.co/cYouaI38fC"", 'Ticks that carry Lyme disease are spreading fast https://t.co/eBjBj7yQG6 https://t.co/VkVCm9aqSL', ""Papa John's dumped by sports teams, schools over Schnatter comments https://t.co/2Of9haH1Kx https://t.co/hGVDdqVEKf"", 'Man seen on video berating woman over Puerto Rico shirt charged with felony hate crimes https://t.co/NRrAgsQhkO https://t.co/DDdElf0gvV', 'Roger Stone says he\'s ""probably"" the unnamed person in Russian hacking indictment https://t.co/JKGYAWha0b https://t.co/55OxBZCE24', 'Second-generation firefighter killed battling Ferguson fire near Yosemite National Park https://t.co/OrdC0odE93 https://t.co/3rhKJVGSNR', 'Baby dead after being left in hot car in south Florida, police say https://t.co/ZeXwKgHK9Z https://t.co/bKb2KPsJXQ', ""Nancy Sinatra Sr., Frank Sinatra's first wife, dead at 101 https://t.co/p5PC5MjRB4 https://t.co/eTPdrHJdei"", 'Hyundai union warns Trump tariffs could cost 20,000 U.S. jobs https://t.co/zyOnS8QEDa https://t.co/glK6VcJXoD', 'Man rescued from Mount Hood after climbing it to kill himself, authorities say https://t.co/BQZ3ORw2sD https://t.co/uoJKQYVGCq', 'Walmart patents audio surveillance technology to record customers and employees https://t.co/YgOnc7OH8A https://t.co/vBPuE9NhlO', 'World Cup 2018: Belgium defeats England for third place https://t.co/4Royze9eXC https://t.co/5d10BPxMlE', 'Maryland was told its voter registration vendor was financed by a Russian oligarch https://t.co/GXiZjrU0Xa https://t.co/AXRWT885p2', 'Angelique Kerber beats Serena Williams to win Wimbledon https://t.co/pF5K7ZEO7b https://t.co/lAguseYhNG', ""Inside the Trump administration's plan to reunite 2,500 immigrant children with their families… https://t.co/3NhLGVDu9I"", ""Report: Vice President Pence family's failed gas stations cost taxpayers $20 million https://t.co/YkW1AkzwyC https://t.co/8JDHtXkO7I"", '""We know that elections are always a big juicy target"":  The attempts to crack down on foreign cyber invaders… https://t.co/4MxoMZigmv', 'President Trump responds to Russian hacking indictment by blaming Obama administration https://t.co/H2orCnWFW6 https://t.co/6xtP9C8iqP', 'Black teen speaks out after woman is charged with attacking him at pool https://t.co/kLevJsJpBL https://t.co/y1A3e4Vici', 'Israel launches widest Gaza daytime assault since 2014 war https://t.co/JbGn284UzC https://t.co/KimLXMVtJz', 'British police: Investigators found more than 400 items in Novichok case https://t.co/XwNUSxhCSg https://t.co/3cvYJgz94J', 'Will 2019 be the year of the flying car? https://t.co/ssgSvNSVHP https://t.co/baAA0P2PO4', 'A mass grave with nearly 100 bodies suspected to be black prisoners has been unearthed in Texas during construction… https://t.co/gIQBsyMPpk', 'The ""Baby Trump"" blimp flew over Edinburgh and demonstrators staged a protest picnic outside of President Trump\'s S… https://t.co/8K1pmFaXvR', 'Angelique Kerber won her first Wimbledon championship after defeating Serena Williams https://t.co/POg58meXbC https://t.co/j14aaoTJkl', '""The biggest tragedy we\'ve had"": A jaguar escaped from its habitat and killed six animals at the Audubon Zoo in New… https://t.co/5XP8PAp3Vl', 'WATCH: iPhone records 450-foot drop— and survives https://t.co/aYIcGo5zvO https://t.co/cXj75nXHCs', 'RT @CBSEveningNews: @jeffglor @FaceTheNation After the president returns from Europe, he will sit down with @jeffglor for a follow-up inter…', 'NEW: @jeffglor interviews President Trump in Scotland ahead of Monday’s summit with Russian President Vladimir Puti… https://t.co/iMWEy425WE', 'RT @CBSEveningNews: NEW: @jeffglor interviews President Trump in Scotland ahead of Monday’s summit with Russian President Vladimir Putin; w…', 'Secretary of State Mike Pompeo: ""I am confident that President Trump\'s meeting with Vladimir Putin will put America… https://t.co/LotkrKi788', 'The Israeli military carried out its largest daytime airstrike campaign in Gaza since the 2014 war on Saturdayhttps… https://t.co/xONp2ZYaoE', 'About 100 supporters of President Trump protested outside of the U.S. Embassy in London on Saturday. Two people --… https://t.co/TGiSGDWv2S', ""A Martha's Vineyard bus driver has been fired for telling a man he wasn't picked up because he's black… https://t.co/001kPmquQi"", 'Mexico is pushing the U.S. to quickly reunite separated migrant families and prioritize ""the well-being and rights… https://t.co/sgbMdSWnOc', ""The rise of delivery is changing every aspect of the restaurant business. See what's on the menu for the future… https://t.co/Tf8mhQ1zqR"", ""LIVE UPDATES: Protests in Scotland and arrests in London follow President Trump's visits https://t.co/cWJfkFoH2s https://t.co/UWMRWS2lEr"", 'The ""Trump Baby"" balloon was transported overnight from London to Edinburgh, Scotland, where thousands are protesti… https://t.co/S7CCcyDCuw', ""From Eisenhower to Trump, take a look at Queen Elizabeth's most memorable moments with U.S. presidents… https://t.co/3HKo2UexrS"", 'Trump and Putin are expected to talk about the nuclear arms race between their nations during their summit in Helsi… https://t.co/FTREeBvZ4a', 'DOUBLE DUCHESS: Meghan Markle and Kate Middleton watched the Serena Williams-Angelique Kerber Wimbledon match… https://t.co/WZmMs6GNaq', ""WATCH: A paragliding protester breached a no-fly zone to send a message over President Trump's Scotland golf course… https://t.co/mwYYfApx6m"", 'RT @CBSSunday: SUNDAY FUNDAY \n\n@JimAxelrod meets with the @MenInBlazers – soccer aficionados Michael Davies &amp; Roger Bennett – who talk abou…', 'The boys rescued from a Thai cave have recorded a series of video messages from their hospital beds. Here’s what th… https://t.co/cK8wRim3wU', 'Got $750 for a night in a tent? Welcome to luxurious world of glamping https://t.co/NDudAWvU7L https://t.co/iIziqDlJHj', 'President Trump responds to Russian hacking indictment by blaming Obama administration https://t.co/rop8K6VSx4 https://t.co/7jn7vMcEM3', 'Roger Stone says he\'s ""probably"" the unnamed person in Russian hacking indictment https://t.co/S0vFbA4MfB https://t.co/c9EupDVQxo', '""It was shocking"": Black teen speaks out after woman, dubbed ""Pool Patrol Paula,"" is charged with attacking him at… https://t.co/GPPUuA8oNZ', 'The top state election officials from throughout the U.S. are gathering this weekend in Philadelphia amid fresh rev… https://t.co/xHKzS949ZO', 'Police are searching for a paraglider who flew over the resort where President Trump is staying in Scotland… https://t.co/SAEMGuGdvY', '10,000 people march through capital of Scotland to protest President Trump: https://t.co/JTdNIsCvnZ https://t.co/FrEt4WmIvR', 'Nancy Sinatra Sr., the childhood sweetheart of Frank Sinatra who became the first of his four wives and the mother… https://t.co/4IJS91GYZr', 'President Trump is in Scotland ahead of his high-stakes summit with Russian President Putin: https://t.co/jG6MxtyKWu https://t.co/myzzkjhraG', '""The world has really changed"" when it comes to online dating https://t.co/3EW2UXkRIg https://t.co/Jv3hPLmhiY', ""LeSean McCoy's ex-girlfriend suspected NFL star was involved in her attack, 911 call reveals https://t.co/UQLr7vVrt9 https://t.co/uf4ZYJZuhb"", 'Ticks that carry Lyme disease are spreading fast https://t.co/mrgq8ZuAEJ https://t.co/1I4YBUCgiM', 'Police search for paraglider who flew over resort where Trump is staying https://t.co/sHlJQ0UM3R https://t.co/V61Jyunjze', ""Remember the woman with frozen lashes that went viral? She's in the same spot, suffering heat and mosquitoes… https://t.co/IgbtCslNvZ"", 'Black teen speaks out after woman is charged with attacking him at pool https://t.co/MQ3voduZzB https://t.co/XJWwlKgSiu', 'Why so many families are renting, not buying, homes https://t.co/PsITuv2J1R https://t.co/qe6AbMtFaf', 'Woman charged with attempted murder in beating of man, 92, with brick https://t.co/kXpkd9jRji https://t.co/a98gcqX85I', 'Trump in Scotland ahead of high-stakes summit with Putin https://t.co/QuZHt2m5x9 https://t.co/E0FIYQhdr9', 'Woman harassed over Puerto Rican flag shirt says officer ""blatantly ignored"" her pleas for help… https://t.co/6RJydwNnHx', 'Inside the global race to develop hypersonic weapons https://t.co/cQuOCgJSW8 https://t.co/QYD06QVIpr', 'Locals residents and state officials battle over access to public California beach https://t.co/9kpJYpwSza https://t.co/jmPRGs6AAw', 'RT @CBSThisMorning: Don’t miss the debut of our new @CBSThisMorning Saturday team! \n\n@CBSMMiller and @DanaJacobson join @AnthonyMasonCBS th…', 'Giant hogweed sends Virginia teen to hospital burn unit https://t.co/7nAIoLGcbd https://t.co/R4SwpkC0S8', 'Former students surprise music teacher who changed their lives https://t.co/rGt2sH4z1L https://t.co/zp919ZfwGi', 'CDC warning on Kellogg\'s Honey Smacks: ""Do not eat this cereal"" https://t.co/ij8z0pVote https://t.co/igXuxQeUMc', 'Why Russians indicted for hacking may never see the inside of a U.S. courtroom https://t.co/NWXanmdHDP https://t.co/SMye4tayMe', ""Papa John's dumped by sports teams, schools over Schnatter comments https://t.co/4NHuPc0f5U https://t.co/Lgx08d3642"", 'British police confirm source of Novichok poisoning https://t.co/cb4T5UhfLo https://t.co/A7HiejWmEh', 'President Trump and Queen Elizabeth actually have a few things in common https://t.co/UC0MaFC6yH https://t.co/y4YLrK8xLV', 'Russians relied on bitcoin to finance election hacking, prosecutors say https://t.co/A8ok3FK0vV https://t.co/O7ND6SbeNS', 'Jennifer Garner opens up about tabloid scrutiny of marriage and separation https://t.co/QZ0nWmqQmY https://t.co/4DtlgXsOnP', ""LeSean McCoy's ex-girlfriend suspected NFL star was involved in her attack, 911 call reveals https://t.co/93YCSlj3cq https://t.co/uEiCC9y11m"", ""Father of youngest Thai cave survivor describes how boys became trapped, coach's response https://t.co/T5QxguAFj6 https://t.co/HceLENkAs0"", 'Intel chief Dan Coats says of cyberattacks, ""We are at a critical point"" https://t.co/R9xDh1e4wl https://t.co/5MbxkwThKS', ""Report: Video shows daytime shooting of reputed mob associate's son https://t.co/CB0O00Crbe https://t.co/9VkLBeHqSq"", 'Man seen on video berating woman over Puerto Rico shirt charged with felony hate crimes https://t.co/TVga5QZgRO https://t.co/5Qe1iJSKwY', 'Woman harassed over Puerto Rican flag shirt says officer ""blatantly ignored"" her pleas for help… https://t.co/6HRezju9Ta', 'Ticks that carry Lyme disease are spreading fast https://t.co/Z62SoxL2mL https://t.co/0qO26DM8kr', 'Scarlett Johansson drops out of ""Rub &amp; Tug"" amid backlash https://t.co/iLUh6BC38h https://t.co/Zgz0YzxJuO', '""Whistleblower"": Former employees take on pediatric dental chain when they suspect the company of wrongdoing… https://t.co/iZ3fuFHytZ', ""5 takeaways from FBI agent Peter Strzok's explosive congressional hearing https://t.co/gs5Stwc7Tq https://t.co/piwtcCMPT3"", 'Inside the global race to develop hypersonic weapons https://t.co/ycKdcM8KMI https://t.co/D92mBpetyS', 'Giant hogweed sends Virginia teen to hospital burn unit https://t.co/gCLk0rXsUM https://t.co/BBEOfJn1a3', 'CDC warning on Kellogg\'s Honey Smacks: ""Do not eat this cereal"" https://t.co/h4GydIgyfY https://t.co/fStlMCffRb', ""Papa John's dumped by sports teams, schools over Schnatter comments https://t.co/MQMecwMs5k https://t.co/QOVC26H9EZ"", 'Former students surprise music teacher who changed their lives https://t.co/BLsPXhr3wC https://t.co/2i3tyHxdmz', 'British police confirm source of Novichok poisoning https://t.co/TPOWswAKBv https://t.co/pM9z6fZpwk', 'President Trump and Queen Elizabeth actually have a few things in common https://t.co/460kCwZUqn https://t.co/KUb0XKOVmJ', 'Jennifer Garner opens up about tabloid scrutiny of marriage and separation https://t.co/TAq7mOgCan https://t.co/uxFdAboTQu', ""LeSean McCoy's ex-girlfriend suspected NFL star was involved in her attack, 911 call reveals https://t.co/vYGJPWjMVw https://t.co/CM69yl22HQ""]"
